cvr,afsat_biogas,afsat_other,year
92490068,0.0,4404.76,2022
92591468,63738.66,41345.28,2022
92706559,0.0,9846.82,2022
92758958,0.0,11973.46,2022
92781453,0.0,6153.98,2022
92782255,0.0,330.0,2022
92861554,9491.41,0.0,2022
92941558,0.0,459.53,2022
92951251,3120.0,12318.4,2022
92954951,15291.130000000001,0.0,2022
92978168,9102.0,4962.0,2022
92982750,0.0,1028.28,2022
92993558,0.0,5346.11,2022
93146751,0.0,649.99,2022
93619757,21300.29,2866.33,2022
93684168,1019.0,0.0,2022
93717058,0.0,3922.58,2022
94143357,0.0,136.89,2022
94399858,0.0,9978.98,2022
94659957,0.0,2601.43,2022
95247059,0.0,321.69,2022
95349854,0.0,134.91,2022
95702856,0.0,1627.79,2022
95723152,65034.05,43655.200000000004,2022
95756352,0.0,7699.23,2022
96865058,0.0,34.18,2022
96902352,0.0,351.71,2022
97059357,0.0,491.37,2022
97063052,0.0,277.03,2022
97070954,1178.64,0.0,2022
97329451,0.0,1260.0,2022
97530750,0.0,1554.87,2022
97583153,0.0,308.84,2022
97691258,0.0,373.45,2022
97762651,0.0,1956.3899999999999,2022
97766258,0.0,95.99,2022
97842353,0.0,2964.19,2022
98333053,0.0,65600.51000000001,2022
98353356,0.0,4289.0,2022
98459456,44816.0,0.0,2022
98464654,0.0,15481.920000000002,2022
98487956,0.0,3226.09,2022
98622268,0.0,113.72,2022
99004754,9850.78,0.0,2022
99028068,0.0,1129.27,2022
99087757,2087.0,2559.0,2022
99450568,0.0,383.95,2022
99571055,0.0,6866.0,2022
99722355,0.0,1550.0,2022
99942150,0.0,294.99,2022
10010047,14559.87,0.0,2023
10079748,49254.35,0.0,2023
10100135,7300.0,0.0,2023
10134986,9296.0,0.0,2023
10164699,0.0,5888.94,2023
10165466,19401.46,20333.93,2023
10166586,0.0,650.0,2023
10180120,0.0,937.48,2023
10196132,39860.5,0.0,2023
10201845,0.0,632.62,2023
10205190,9325.8,0.0,2023
10210925,0.0,513.84,2023
10230063,0.0,3416.0600000000004,2023
10231108,26030.030000000002,0.0,2023
10238641,0.0,963.0,2023
10256887,592.0,0.0,2023
10257883,5447.35,0.0,2023
10260140,0.0,540.0,2023
10265886,9955.15,0.0,2023
10312183,4149.22,0.0,2023
10327296,1457.0,0.0,2023
10352096,0.0,6232.29,2023
10357047,31558.0,0.0,2023
10365007,15451.0,0.0,2023
10379709,0.0,66.7,2023
10401437,7493.12,0.0,2023
10413591,2330.0,0.0,2023
10414830,14213.95,0.0,2023
10435633,0.0,4532.43,2023
10454433,3890.0,0.0,2023
10470641,49576.799999999996,0.0,2023
10484383,3780.0,0.0,2023
10502438,2365.11,0.0,2023
10569478,23935.94,0.0,2023
10594294,0.0,2324.72,2023
10615984,569.0,0.0,2023
10645549,16003.12,0.0,2023
10660440,0.0,53478.090000000004,2023
10720095,517.03,0.0,2023
10741297,0.0,590.0,2023
10790697,4763.6,0.0,2023
10818680,93809.39,0.0,2023
10844789,119134.39,0.0,2023
10864593,50299.770000000004,0.0,2023
10872871,1632.14,0.0,2023
10875943,0.0,293.0,2023
10877598,11629.73,0.0,2023
10878802,0.0,53060.0,2023
10883636,17616.39,0.0,2023
10894107,9574.85,0.0,2023
10975832,3886.17,0.0,2023
11003281,253.81,0.0,2023
11005543,3156.0,0.0,2023
11010539,12496.0,0.0,2023
11028438,87712.11,0.0,2023
11049982,3.52,0.0,2023
11090699,49635.93,0.0,2023
11114245,14101.58,0.0,2023
11164595,2157.0,0.0,2023
11171192,3257.49,0.0,2023
11172105,1739.0,0.0,2023
11178871,0.0,335.49,2023
11280072,5432.0,0.0,2023
11280188,13213.45,0.0,2023
11406084,0.0,2714.0,2023
11467695,460.09,0.0,2023
11508235,5277.0,0.0,2023
11512674,8574.16,0.0,2023
11525180,72828.98,0.0,2023
11548792,0.0,1390.08,2023
11740189,0.0,2494.49,2023
11768679,21645.59,0.0,2023
11772900,0.0,58408.42,2023
11822681,4327.2,0.0,2023
11827446,27376.26,0.0,2023
11859070,0.0,462.5,2023
11885977,57471.600000000006,0.0,2023
11907334,0.0,176.27,2023
11909132,15131.59,0.0,2023
11918581,88284.48,0.0,2023
11952682,36192.41,0.0,2023
11955371,0.0,2462.04,2023
11968996,25853.1,0.0,2023
11991130,88070.11,0.0,2023
11997848,84567.28,0.0,2023
12026501,12000.61,0.0,2023
12030207,11091.0,0.0,2023
12039239,0.0,428.0,2023
12052308,11677.21,0.0,2023
12072503,20131.94,0.0,2023
12121172,3125.0,0.0,2023
12146787,52451.479999999996,0.0,2023
12174802,0.0,3120.0,2023
12188749,38758.71,0.0,2023
12232705,7466.26,0.0,2023
12261497,2278.03,0.0,2023
12264992,0.0,4570.99,2023
12270739,10332.0,0.0,2023
12297084,28942.46,0.0,2023
12297572,4651.99,0.0,2023
12298641,32062.0,0.0,2023
12304684,8897.15,0.0,2023
12316593,0.0,27531.31,2023
12320906,20020.0,0.0,2023
12336349,3799.0,0.0,2023
12386001,17828.9,0.0,2023
12399405,716.0,0.0,2023
12399499,3865.0,0.0,2023
12404972,7229.0,0.0,2023
12441940,1074.0,0.0,2023
12442645,0.0,49171.4,2023
12484836,6636.0,0.0,2023
12501382,368.0,0.0,2023
12519184,0.0,7393.0,2023
12558074,0.0,8144.880000000001,2023
12562985,1044.0,0.0,2023
12614330,37140.11,0.0,2023
12649509,734.0,0.0,2023
12664672,15684.23,0.0,2023
12680988,15706.78,0.0,2023
12695241,0.0,100.03,2023
12715897,0.0,13557.880000000001,2023
12716435,0.0,1400.0,2023
12730209,23504.0,15768.0,2023
12741707,45280.0,0.0,2023
12757646,26392.68,0.0,2023
12762488,0.0,466.95,2023
12779178,0.0,1705.92,2023
12787693,463.0,0.0,2023
12788894,7806.0,0.0,2023
12792042,1653.0,0.0,2023
12831439,6286.14,0.0,2023
12849397,8511.0,0.0,2023
12868871,391.0,0.0,2023
12881975,173.21,0.0,2023
12897499,45673.22,0.0,2023
12918305,24487.0,0.0,2023
12919190,0.0,2144.05,2023
12971591,7124.0,0.0,2023
13029830,15152.0,0.0,2023
13044074,55604.87,0.0,2023
13075999,109304.04,0.0,2023
13077274,37002.72,0.0,2023
13079773,0.0,366.62,2023
13081484,0.0,11168.529999999999,2023
13084602,46604.76,2488.76,2023
13087806,66604.73,0.0,2023
13116342,0.0,1000.52,2023
13119988,6366.0,0.0,2023
13120749,45672.51,0.0,2023
13127085,23353.53,0.0,2023
13135207,28145.0,0.0,2023
13136904,3562.07,0.0,2023
13147787,2566.91,0.0,2023
13149747,26579.22,8673.310000000001,2023
13162484,10227.6,0.0,2023
13165289,8490.08,0.0,2023
13166137,1172.0,0.0,2023
13168881,1170.59,0.0,2023
13185891,50013.170000000006,0.0,2023
13203075,166387.0,0.0,2023
13204403,0.0,5186.1,2023
13209642,1135.0,0.0,2023
13213178,14622.0,0.0,2023
13215448,0.0,32452.24,2023
13220247,32257.0,0.0,2023
13250340,1113.0,0.0,2023
13272549,24266.739999999998,0.0,2023
13289891,78777.77,0.0,2023
13312834,35125.0,0.0,2023
13314233,51949.54,0.0,2023
13317186,32312.0,0.0,2023
13329435,20638.61,0.0,2023
13329583,32227.0,0.0,2023
13333289,15152.71,0.0,2023
13345805,0.0,3062.0,2023
13349797,32783.19,0.0,2023
13350884,133097.51,0.0,2023
13354278,3343.4,0.0,2023
13362084,25624.18,0.0,2023
13367736,33586.0,0.0,2023
13374775,2803.51,0.0,2023
13383731,1316.0,0.0,2023
13441995,1819.0,0.0,2023
13445281,70785.9,0.0,2023
13458634,150464.78999999998,0.0,2023
13461376,24605.83,0.0,2023
13466998,177587.55,0.0,2023
13486387,54748.64,0.0,2023
13521131,9948.97,0.0,2023
13549680,124398.69,0.0,2023
13555672,0.0,2185.15,2023
13557136,0.0,10499.4,2023
13572704,0.0,8477.28,2023
13575487,0.0,4047.83,2023
13634483,184.0,0.0,2023
13670897,4808.0,0.0,2023
13686203,21645.7,0.0,2023
13707138,0.0,12935.0,2023
13725705,15115.0,0.0,2023
13736138,0.0,775.99,2023
13739889,3616.0,0.0,2023
13748632,3066.81,0.0,2023
13750688,38384.22,0.0,2023
13759006,49923.0,0.0,2023
13761000,2120.15,0.0,2023
13762694,0.0,2848.0,2023
13774994,0.0,828.0,2023
13780374,39814.27,0.0,2023
13793271,1590.46,2075.7,2023
13803935,0.0,22327.4,2023
13807647,0.0,377.74,2023
13813485,14748.68,0.0,2023
13817030,7148.57,0.0,2023
13821933,4868.18,0.0,2023
13826293,17260.550000000003,0.0,2023
13831149,212896.0,0.0,2023
13864934,0.0,6387.18,2023
13871892,0.0,14128.11,2023
13876444,0.0,8776.0,2023
13877637,11632.0,0.0,2023
13896801,0.0,84960.5,2023
13988935,2611.53,0.0,2023
14016880,15794.68,0.0,2023
14018786,5753.28,0.0,2023
14018808,0.0,486.28000000000003,2023
14036601,0.0,29.0,2023
14065075,0.0,2436.0,2023
14068732,66927.46,0.0,2023
14077383,2887.01,0.0,2023
14089373,2505.44,0.0,2023
14091785,0.0,3237.6000000000004,2023
14096876,0.0,14526.0,2023
14098933,6700.76,0.0,2023
14119744,0.0,398.31,2023
14123377,0.0,2338.0,2023
14138080,16841.11,0.0,2023
14146539,0.0,392.11,2023
14202846,8028.0,0.0,2023
14206833,33354.479999999996,0.0,2023
14216707,16308.0,0.0,2023
14229973,0.0,11822.0,2023
14239340,161.67,0.0,2023
14271937,11320.29,0.0,2023
14273395,0.0,2240.0,2023
14273972,65245.41,0.0,2023
14281878,29928.15,0.0,2023
14284494,41975.97,0.0,2023
14288198,31429.77,0.0,2023
14303901,0.0,655.0,2023
14307788,33009.0,0.0,2023
14310436,25840.0,0.0,2023
14322396,20292.0,0.0,2023
14345108,0.0,920.15,2023
14345175,799.27,0.0,2023
14361073,14040.64,0.0,2023
14364374,0.0,4193.0,2023
14367276,0.0,737.41,2023
14386998,26756.12,0.0,2023
14396543,3674.27,0.0,2023
14410376,0.0,1388.32,2023
14417494,4857.09,0.0,2023
14427139,567.05,0.0,2023
14452885,0.0,4032.5,2023
14455078,21018.0,0.0,2023
14456236,37538.5,0.0,2023
14469931,24208.41,0.0,2023
14488006,45441.0,0.0,2023
14514503,1670.0,0.0,2023
14528172,15848.23,0.0,2023
14545131,1403.89,0.0,2023
14569871,25699.67,0.0,2023
14574131,27813.57,0.0,2023
14575189,38335.9,0.0,2023
14586237,11368.09,0.0,2023
14602003,0.0,4310.0,2023
14640371,8545.82,0.0,2023
14643494,0.0,5866.200000000001,2023
14669183,10423.0,0.0,2023
14672788,6744.0,0.0,2023
14719083,0.0,27996.79,2023
14720537,12910.74,0.0,2023
14721703,0.0,7315.0,2023
14760644,6830.0,5302.0,2023
14768688,0.0,822.33,2023
14783393,0.0,14054.71,2023
14790845,1209.79,0.0,2023
14841849,6136.86,0.0,2023
14869484,0.0,2546.0,2023
14874674,0.0,350.0,2023
14898301,0.0,13870.91,2023
14906584,3618.32,0.0,2023
14919732,0.0,6383.0,2023
14921788,884.17,0.0,2023
14930272,0.0,1008.0799999999999,2023
14951830,11804.35,0.0,2023
14963707,43580.15,11980.0,2023
14966080,22528.49,0.0,2023
14971874,123472.55,0.0,2023
14972501,32581.68,21820.989999999998,2023
14987878,3919.0,0.0,2023
15009594,0.0,85.0,2023
15024836,454.0,0.0,2023
15026073,14867.0,0.0,2023
15064676,19958.0,0.0,2023
15082836,0.0,4265.0,2023
15100737,0.0,2466.0,2023
15104716,1542.76,0.0,2023
15163984,38343.7,0.0,2023
15164573,18810.46,0.0,2023
15165073,24701.55,0.0,2023
15171545,17394.98,0.0,2023
15211784,0.0,1656.0,2023
15212640,7835.0,0.0,2023
15214732,17065.48,1553.2800000000002,2023
15226331,21934.07,0.0,2023
15259248,898.0,0.0,2023
15261595,0.0,16103.0,2023
15292180,11800.0,0.0,2023
15292776,41597.229999999996,0.0,2023
15308079,0.0,13630.779999999999,2023
15328886,201.0,0.0,2023
15330570,257.0,0.0,2023
15338083,19538.86,0.0,2023
15345306,36471.119999999995,0.0,2023
15351330,0.0,9160.34,2023
15353503,39089.09,0.0,2023
15389702,24193.94,0.0,2023
15397489,5829.67,0.0,2023
15411589,0.0,840.0,2023
15416785,32877.26,0.0,2023
15424575,57320.07,0.0,2023
15425083,76254.94,0.0,2023
15429747,1293.0,0.0,2023
15478632,25643.0,0.0,2023
15501502,3635.92,0.0,2023
15504749,1837.5,0.0,2023
15519584,38432.25,0.0,2023
15519932,532.0,0.0,2023
15520477,6193.0,0.0,2023
15539682,6928.0,0.0,2023
15544686,0.0,188.0,2023
15600748,2093.79,0.0,2023
15614285,0.0,2349.53,2023
15621095,1028.21,0.0,2023
15642637,190.0,0.0,2023
15666374,1592.0,0.0,2023
15675993,0.0,3060.0,2023
15743301,14354.74,0.0,2023
15783133,4142.44,0.0,2023
15806036,35172.86,0.0,2023
15816597,7900.0,0.0,2023
15847808,62325.799999999996,0.0,2023
15887605,16881.3,0.0,2023
15932848,20642.22,0.0,2023
15986530,0.0,7842.92,2023
15990201,2222.84,0.0,2023
16006688,0.0,713.44,2023
16016144,0.0,501.0,2023
16044601,0.0,3896.34,2023
16061085,50985.74,0.0,2023
16098000,9092.150000000001,0.0,2023
16116084,71598.9,0.0,2023
16128872,275158.0,0.0,2023
16131792,26389.83,0.0,2023
16165549,9191.92,0.0,2023
16167290,623.39,0.0,2023
16168041,48546.12,16598.91,2023
16179531,17325.62,0.0,2023
16183342,20675.73,0.0,2023
16187496,8756.55,0.0,2023
16189383,81740.69,0.0,2023
16190497,38572.44,0.0,2023
16221945,10639.599999999999,0.0,2023
16243280,1913.95,11909.63,2023
16258849,57125.59,0.0,2023
16265241,106611.0,0.0,2023
16295795,31546.43,0.0,2023
16299480,11062.949999999999,0.0,2023
16308277,67626.0,0.0,2023
16317772,120874.75,0.0,2023
16326844,35640.28,0.0,2023
16327298,154.65,0.0,2023
16335495,4494.49,0.0,2023
16336696,4065.0,0.0,2023
16348244,23801.21,0.0,2023
16381144,0.0,180.65,2023
16381446,0.0,1440.3600000000001,2023
16394009,49019.94,0.0,2023
16418404,32062.95,0.0,2023
16418935,648.21,0.0,2023
16423432,1316.92,0.0,2023
16426172,28240.0,0.0,2023
16431109,12643.04,0.0,2023
16454079,77358.09000000001,0.0,2023
16463132,4011.23,8500.0,2023
16486485,25354.0,0.0,2023
16488399,1750.18,0.0,2023
16488488,0.0,6895.09,2023
16494585,20674.74,0.0,2023
16531693,0.0,2379.0,2023
16554634,2178.0,0.0,2023
16557641,26336.77,0.0,2023
16566403,0.0,350.0,2023
16642495,688.98,0.0,2023
16646946,5932.18,0.0,2023
16648132,39591.0,0.0,2023
16654272,1943.26,0.0,2023
16655473,0.0,2349.0,2023
16676632,65069.28,0.0,2023
16683604,33921.3,0.0,2023
16683698,0.0,4133.0,2023
16688630,0.0,70.54,2023
16689939,83857.47,0.0,2023
16691089,9732.0,0.0,2023
16728705,0.0,4817.3,2023
16738832,1225.0,0.0,2023
16754986,4189.42,48673.240000000005,2023
16761842,6302.75,0.0,2023
16764078,24063.98,0.0,2023
16786640,2477.0,0.0,2023
16884049,46603.57,0.0,2023
16892076,582.0,0.0,2023
16894346,7759.96,0.0,2023
16898708,21527.62,9277.26,2023
16926949,41181.0,0.0,2023
16979996,0.0,478.35,2023
17015095,37392.0,0.0,2023
17026585,14163.51,0.0,2023
17037188,41291.15,0.0,2023
17053973,0.0,23772.03,2023
17074830,0.0,35592.0,2023
17094238,12533.72,0.0,2023
17096443,0.0,307.86,2023
17096834,16609.25,15613.38,2023
17102397,17651.89,0.0,2023
17112473,0.0,0.0,2023
17116274,414.72,0.0,2023
17121537,22976.53,0.0,2023
17122975,20622.64,0.0,2023
17125141,35675.51,0.0,2023
17125192,28000.0,0.0,2023
17135090,81297.56999999999,0.0,2023
17140949,18941.01,0.0,2023
17144006,0.0,1755.0,2023
17144448,12365.0,0.0,2023
17159577,19314.04,0.0,2023
17179233,2234.0,0.0,2023
17217631,23718.129999999997,0.0,2023
17231073,0.0,28463.11,2023
17242342,7768.95,0.0,2023
17251473,35560.0,0.0,2023
17261908,18126.0,0.0,2023
17274708,30858.0,0.0,2023
17298445,10238.0,0.0,2023
17332848,1599.0,0.0,2023
17382047,34833.43,0.0,2023
17415107,3521.39,0.0,2023
17423339,57585.0,2645.0,2023
17446207,35785.87,0.0,2023
17451588,97752.34,0.0,2023
17470795,17975.73,0.0,2023
17481045,20970.05,0.0,2023
17483447,2733.19,0.0,2023
17497693,8404.220000000001,0.0,2023
17508806,63083.0,0.0,2023
17517643,22677.8,0.0,2023
17517945,402049.6099999999,0.0,2023
17525387,39337.549999999996,0.0,2023
17531492,54206.11,0.0,2023
17540033,2519.63,0.0,2023
17575589,17934.78,0.0,2023
17586688,44094.0,0.0,2023
17614479,17606.79,0.0,2023
17617370,0.0,584.0,2023
17628690,1176.0,0.0,2023
17637673,2841.88,0.0,2023
17652648,2374.35,22628.23,2023
17661787,0.0,3665.55,2023
17676008,37580.0,0.0,2023
17687190,31288.99,0.0,2023
17697498,3215.26,0.0,2023
17697986,6115.0,0.0,2023
17725106,6757.44,0.0,2023
17738208,3662.0,0.0,2023
17757504,0.0,0.0,2023
17759043,19493.5,27128.0,2023
17768905,6891.43,0.0,2023
17782703,841.0,0.0,2023
17803433,6715.4,0.0,2023
17804588,0.0,8010.0,2023
17807846,0.0,342.39,2023
17809903,1650.0,0.0,2023
17815237,25001.52,0.0,2023
17826778,4098.76,0.0,2023
17858572,6117.0,0.0,2023
17869892,0.0,264.07,2023
17876481,25319.0,0.0,2023
17879642,5437.8,0.0,2023
17892541,218.29,0.0,2023
17895540,0.0,19570.61,2023
17910736,1150.0,0.0,2023
17914774,15617.64,0.0,2023
17916408,0.0,285.86,2023
17926101,99293.02,0.0,2023
17934899,28896.41,0.0,2023
17935372,25666.550000000003,0.0,2023
17938037,46106.78,0.0,2023
17938746,0.0,28856.37,2023
17941097,28524.36,0.0,2023
17954997,1133.27,14511.81,2023
17964380,28713.27,0.0,2023
17971549,25231.0,6625.0,2023
17974742,21649.48,0.0,2023
17988549,0.0,11177.0,2023
17993097,7412.0,0.0,2023
18004488,564.09,0.0,2023
18006332,5683.0,0.0,2023
18008475,0.0,6987.0,2023
18018187,786.0,0.0,2023
18028980,0.0,2972.0,2023
18038145,0.0,1195.64,2023
18059606,15388.77,0.0,2023
18059797,0.0,13015.73,2023
18062909,46867.38,0.0,2023
18065479,0.0,24752.6,2023
18084236,499.5,0.0,2023
18090031,3879.72,0.0,2023
18096889,1679.0,0.0,2023
18098504,27666.829999999998,0.0,2023
18099241,17448.75,0.0,2023
18116731,36746.56,0.0,2023
18119099,18683.0,1150.0,2023
18126206,0.0,12213.0,2023
18136287,0.0,1012.36,2023
18190532,6014.88,0.0,2023
18195704,5589.0,0.0,2023
18200600,26800.0,0.0,2023
18219794,106.51,56438.0,2023
18220636,0.0,613.0,2023
18231808,30812.54,0.0,2023
18238292,20969.43,0.0,2023
18245272,9369.0,0.0,2023
18247038,26664.340000000004,0.0,2023
18252031,6331.0,0.0,2023
18260875,23721.91,5630.15,2023
18270234,1842.38,0.0,2023
18287579,689.0,0.0,2023
18289687,10629.0,0.0,2023
18314045,31360.0,0.0,2023
18327589,0.0,27949.85,2023
18353482,1453.95,0.0,2023
18358204,12769.470000000001,0.0,2023
18407205,37842.55,0.0,2023
18434237,0.0,424.13,2023
18439670,17310.9,0.0,2023
18439697,8596.48,0.0,2023
18443775,37879.81,0.0,2023
18455730,5389.81,0.0,2023
18460076,48540.46,0.0,2023
18469790,0.0,357.0,2023
18482304,6520.4,0.0,2023
18490730,40151.0,0.0,2023
18493896,1195.0,0.0,2023
18498197,35967.31,0.0,2023
18518031,23751.0,0.0,2023
18547392,0.0,788.9399999999999,2023
18564572,23001.36,0.0,2023
18577240,41874.130000000005,0.0,2023
18581434,0.0,7906.0,2023
18604841,20688.91,0.0,2023
18634376,402.64,0.0,2023
18636190,19018.78,0.0,2023
18649934,0.0,31049.76,2023
18652277,38348.020000000004,0.0,2023
18664887,1162.14,0.0,2023
18666839,0.0,693.0,2023
18674084,60200.19,0.0,2023
18686031,0.0,7260.52,2023
18700948,54128.0,0.0,2023
18721708,63885.68000000001,0.0,2023
18787105,4216.0,0.0,2023
18788977,7649.99,0.0,2023
18789191,75060.93999999999,0.0,2023
18795205,2186.0,0.0,2023
18800284,70637.63999999998,0.0,2023
18830175,536.0,0.0,2023
18830493,79562.26999999999,0.0,2023
18848333,3577.35,0.0,2023
18850249,20780.0,0.0,2023
18852497,30041.79,0.0,2023
18862638,1363.0,0.0,2023
18864649,79631.13,0.0,2023
18864681,474.0,0.0,2023
18879182,4312.91,0.0,2023
18880938,173061.26,0.0,2023
18887835,8303.05,0.0,2023
18893789,0.0,210.0,2023
18902249,15214.929999999998,0.0,2023
18927284,7162.29,0.0,2023
18962632,5459.0,0.0,2023
18984393,101149.24,0.0,2023
19002977,1301.72,0.0,2023
19005399,26214.39,0.0,2023
19044696,31980.0,0.0,2023
19055000,10681.0,0.0,2023
19061604,18908.15,0.0,2023
19066681,0.0,139.0,2023
19109305,30820.8,0.0,2023
19138747,4877.78,0.0,2023
19156087,0.0,496.49,2023
19157687,86805.09,0.0,2023
19170748,38950.46,0.0,2023
19184196,3379.0,0.0,2023
19186946,51239.06,0.0,2023
19203190,67317.7,0.0,2023
19218309,43200.0,0.0,2023
19224244,51983.79,0.0,2023
19226794,46508.0,0.0,2023
19245608,0.0,2085.82,2023
19258831,36928.27,0.0,2023
19265749,91427.0,39189.0,2023
19266044,5329.0,0.0,2023
19272575,20742.0,0.0,2023
19305082,17028.56,0.0,2023
19322602,2184.0,0.0,2023
19325806,20588.01,0.0,2023
19327604,0.0,1958.99,2023
19332136,51332.01,0.0,2023
19332179,75516.7,0.0,2023
19338347,29642.93,0.0,2023
19355535,5224.49,0.0,2023
19357171,2173.0,0.0,2023
19359840,24201.0,0.0,2023
19364798,12760.0,0.0,2023
19382508,19056.83,0.0,2023
19392090,24660.17,0.0,2023
19399109,10361.949999999999,0.0,2023
19401545,14517.37,0.0,2023
19405699,63748.12,0.0,2023
19411303,0.0,1106.5900000000001,2023
19417786,2144.76,0.0,2023
19432890,3405.46,7142.32,2023
19450473,4475.29,0.0,2023
19456439,0.0,4531.84,2023
19473384,0.0,1400.0,2023
19475980,7637.65,0.0,2023
19488888,225.01,0.0,2023
19495493,0.0,1352.5100000000002,2023
19516385,73853.73999999999,2385.37,2023
19530035,3235.78,0.0,2023
19559289,116972.0,0.0,2023
19580091,0.0,200.0,2023
19613380,810.0,0.0,2023
19628302,0.0,121.0,2023
19636208,12486.99,0.0,2023
19642909,56270.9,0.0,2023
19655032,7454.280000000001,0.0,2023
19662934,0.0,9175.0,2023
19695840,9959.0,0.0,2023
19715140,9707.85,0.0,2023
19715442,53753.219999999994,3733.04,2023
19720640,0.0,10511.0,2023
19736377,400.0,0.0,2023
19744191,888.0,0.0,2023
19759873,4462.0,3673.0,2023
19785645,71601.25,0.0,2023
19792137,26107.53,0.0,2023
19837092,33896.28,0.0,2023
19852288,4129.0,0.0,2023
19859088,3332.48,0.0,2023
19861171,61887.79,0.0,2023
19898385,0.0,2146.17,2023
19910210,53258.05,0.0,2023
19923509,23521.7,0.0,2023
19923576,27006.85,1278.47,2023
19925374,130651.1,0.0,2023
19951448,10153.59,0.0,2023
19962849,0.0,60271.11,2023
19968154,0.0,0.0,2023
19968294,61347.91,0.0,2023
19972577,2821.46,0.0,2023
20018674,951.55,0.0,2023
20028289,19732.07,0.0,2023
20093749,12318.0,0.0,2023
20096888,3714.0,1786.0,2023
20097787,2880.73,0.0,2023
20108509,855.0,0.0,2023
20114657,19955.72,0.0,2023
20118709,0.0,110.0,2023
20118776,997.01,0.0,2023
20118970,40490.17,0.0,2023
20123974,30426.050000000003,0.0,2023
20124636,693.45,0.0,2023
20132701,25651.940000000002,0.0,2023
20145188,37234.44,0.0,2023
20145536,18873.0,0.0,2023
20147792,16716.93,0.0,2023
20156678,0.0,9103.0,2023
20165448,72501.29000000001,0.0,2023
20183039,15174.0,0.0,2023
20185007,8194.66,0.0,2023
20188332,29853.96,0.0,2023
20189479,0.0,1527.0,2023
20193476,0.0,650.0,2023
20194472,1457.56,0.0,2023
20204303,11003.22,0.0,2023
20227591,209674.0,0.0,2023
20230886,29521.59,0.0,2023
20232986,8963.44,0.0,2023
20239174,33272.65,0.0,2023
20240997,0.0,842.0,2023
20248084,16995.68,0.0,2023
20254998,45609.0,0.0,2023
20260491,43832.67,0.0,2023
20267240,47260.13,0.0,2023
20281375,0.0,15827.3,2023
20298634,30513.350000000002,0.0,2023
20307455,8309.34,0.0,2023
20364572,12056.09,0.0,2023
20365404,0.0,14757.0,2023
20377070,36274.5,0.0,2023
20387831,0.0,806.0,2023
20393548,36752.98,1405.54,2023
20459786,24904.0,0.0,2023
20495596,28303.08,0.0,2023
20503041,52573.22,0.0,2023
20505699,0.0,256.14,2023
20522682,20210.62,0.0,2023
20533234,403.0,0.0,2023
20541083,99334.38,27836.64,2023
20560142,851.01,0.0,2023
20581484,3060.32,0.0,2023
20590181,0.0,11138.0,2023
20611693,4543.0,0.0,2023
20671181,4301.16,0.0,2023
20700874,0.0,12334.0,2023
20704195,23624.0,0.0,2023
20710640,4425.0,0.0,2023
20713909,47932.0,0.0,2023
20727136,852.96,0.0,2023
20733799,24878.1,0.0,2023
20734108,30501.489999999998,0.0,2023
20754176,13388.0,0.0,2023
20768002,23734.68,0.0,2023
20780290,9329.38,0.0,2023
20784504,0.0,2528.93,2023
20786639,0.0,10526.0,2023
20794984,0.0,81.38,2023
20798130,0.0,3844.0,2023
20803681,23028.0,0.0,2023
20825049,14396.39,0.0,2023
20828676,0.0,34947.3,2023
20843942,36240.92,0.0,2023
20849347,91558.90000000001,0.0,2023
20851309,281.76,0.0,2023
20859547,1932.0,0.0,2023
20873531,56413.83,0.0,2023
20903341,11865.0,0.0,2023
20908343,0.0,6676.0,2023
20909897,533.0,0.0,2023
20927690,5647.0,0.0,2023
20948337,13953.75,0.0,2023
20967374,2264.02,0.0,2023
20978309,7987.26,25371.670000000002,2023
20988975,13982.37,0.0,2023
21014389,943.0,0.0,2023
21020338,61572.22,0.0,2023
21030031,29513.0,820.0,2023
21044040,10741.51,0.0,2023
21058173,5907.92,0.0,2023
21059234,16462.0,0.0,2023
21060984,5314.86,0.0,2023
21076139,460.55,0.0,2023
21100706,29308.260000000002,0.0,2023
21130540,19484.0,0.0,2023
21134198,26928.809999999998,0.0,2023
21187534,22163.18,633.0,2023
21187801,16959.0,0.0,2023
21190675,1723.0,0.0,2023
21220337,24923.0,0.0,2023
21224103,11475.25,0.0,2023
21288381,32094.92,0.0,2023
21291293,0.0,3589.0,2023
21299332,3649.47,0.0,2023
21330094,37667.01,0.0,2023
21332275,18919.12,0.0,2023
21333379,67233.49,0.0,2023
21343072,63816.44,0.0,2023
21354945,48503.88,0.0,2023
21362042,0.0,325.68,2023
21363782,11918.0,0.0,2023
21365033,6229.61,11502.96,2023
21384070,115062.39,0.0,2023
21395188,3272.0,0.0,2023
21413771,56689.0,0.0,2023
21430749,50859.0,0.0,2023
21459534,21695.0,0.0,2023
21463876,0.0,9324.0,2023
21500186,53073.92,0.0,2023
21500879,0.0,8519.279999999999,2023
21501093,213.53,0.0,2023
21504084,11823.47,0.0,2023
21565334,6276.0,0.0,2023
21573086,6125.0,0.0,2023
21588903,19494.57,0.0,2023
21611891,0.0,17127.0,2023
21613037,0.0,6921.0,2023
21622699,29219.93,0.0,2023
21659975,10637.42,0.0,2023
21661708,3018.0,0.0,2023
21662038,35507.07,0.0,2023
21669946,36055.0,0.0,2023
21690740,2276.94,0.0,2023
21704644,130061.14,0.0,2023
