OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides,TotalMarkerArea,Difference_PesticideArea_MarkerArea,Percentage_Difference_Marker,TotalGKEAArea,Difference_PesticideArea_GKEAArea,Percentage_Difference_GKEA
185962,,31689074,Hovvejen,8,nan,4200,Slagelse,100.44,2,Silomajs,216,,11-72,0.562,2,0,26.54,73.9,278.4476262245667,,,
185963,,31689074,Hovvejen,8,nan,4200,Slagelse,100.44,2,Silomajs,216,,1-224,18.067,2,0,26.54,73.9,278.4476262245667,,,
185966,,31689074,Hovvejen,8,nan,4200,Slagelse,100.44,2,Silomajs,216,,18-442,5.018,2,0,26.54,73.9,278.4476262245667,,,
293623,,75834128,Kvinderupvej,2,nan,3550,Slangerup,147.38,2,Spinat,422,,1-195,31.62,4,0,74.16,73.22,98.73247033441208,,,
293624,,75834128,Kvinderupvej,2,nan,3550,Slangerup,147.38,2,Spinat,422,,364-67,16.2,4,0,74.16,73.22,98.73247033441208,,,
157394,,27860532,Sepstrupvej,30A,nan,8653,Them,174.0,2,Juletræer og pyntegrønt,583,,396-70,34.8,4,0,101.96000000000001,72.03999999999999,70.65515888583757,,,
164929,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,1-211,649.62,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164930,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,347-57,67.598,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164936,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,19-240,219.486,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164938,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,49-8,124.05,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164942,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,18-631,162.405,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164943,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,396-82,16.8995,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164951,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,1-251,36.41,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164953,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,64-69,67.1713,2,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164959,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,18-665,78.5975,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164961,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,19-201,112.325,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164966,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,756-2,158.125,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
164971,,28864353,Korsvej,3,nan,5953,Tranekær,414.28,2,Vinterhvede,11,,18-505,210.763,4,0,347.46000000000004,66.81999999999994,19.23099061762503,,,
193796,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,347-57,1.796,4,0,11.99,64.45,537.5312760633861,,,
193797,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,396-77,1.796,2,0,11.99,64.45,537.5312760633861,,,
193798,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,19-184,2.394,4,0,11.99,64.45,537.5312760633861,,,
193799,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,64-68,3.591,4,0,11.99,64.45,537.5312760633861,,,
193800,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,347-36,0.048,2,0,11.99,64.45,537.5312760633861,,,
193801,,32856462,Dalgårdsvej,3,nan,6230,Rødekro,76.44,2,Vårbyg,1,,18-597,3.591,4,0,11.99,64.45,537.5312760633861,,,
232147,,39245841,Gl Kirkevej,2,nan,8550,Ryomgård,84.85,2,"Permanent græs, lavt udbytte",251,,48-16,24.0,4,0,20.64,64.21,311.09496124031006,,,
113966,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,347-46,66.76,4,0,5.32,61.440000000000005,1154.8872180451128,,,
113970,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,64-82,10.013,4,0,5.32,61.440000000000005,1154.8872180451128,,,
113980,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,11-72,0.374,2,0,5.32,61.440000000000005,1154.8872180451128,,,
113998,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,756-8,53.064,4,0,5.32,61.440000000000005,1154.8872180451128,,,
114008,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,632-6,26.704,4,0,5.32,61.440000000000005,1154.8872180451128,,,
114010,,21223271,Nøragervej,17,nan,4291,Ruds Vedby,66.76,2,Silomajs,216,,18-442,5.006,2,0,5.32,61.440000000000005,1154.8872180451128,,,
164898,,28848609,Damhusvej,103,nan,7080,Børkop,60.0,2,Silomajs,216,,64-82,8.7,4,0,2.36,57.64,2442.3728813559323,,,
164919,,28848609,Damhusvej,103,nan,7080,Børkop,60.0,2,Silomajs,216,,48-47,135.0,2,0,2.36,57.64,2442.3728813559323,,,
164920,,28848609,Damhusvej,103,nan,7080,Børkop,60.0,2,Silomajs,216,,18-670,115.0,4,0,2.36,57.64,2442.3728813559323,,,
164923,,28848609,Damhusvej,103,nan,7080,Børkop,60.0,2,Silomajs,216,,18-442,8.7,2,0,2.36,57.64,2442.3728813559323,,,
205839,,34851808,Ved Parken,35,nan,7752,Snedsted,188.0,2,Vinterhvede,11,,396-70,18.8,4,0,131.11,56.889999999999986,43.39104568682784,,,
216075,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,11-73,0.352,2,0,84.76,53.290000000000006,62.871637564889106,,,
216079,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,18-416,3.311,4,0,84.76,53.290000000000006,62.871637564889106,,,
216081,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,18-597,8.361,4,0,84.76,53.290000000000006,62.871637564889106,,,
216082,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,19-205,10.0,4,0,84.76,53.290000000000006,62.871637564889106,,,
216091,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,64-88,10.19,4,0,84.76,53.290000000000006,62.871637564889106,,,
216096,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,19-184,8.361,4,0,84.76,53.290000000000006,62.871637564889106,,,
216099,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,64-68,20.379,4,0,84.76,53.290000000000006,62.871637564889106,,,
216100,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,19-179,14.112,4,0,84.76,53.290000000000006,62.871637564889106,,,
216106,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,396-77,2.0,2,0,84.76,53.290000000000006,62.871637564889106,,,
216112,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,396-78,3.932,2,0,84.76,53.290000000000006,62.871637564889106,,,
216121,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,347-36,0.2,2,0,84.76,53.290000000000006,62.871637564889106,,,
216125,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,756-2,20.0,4,0,84.76,53.290000000000006,62.871637564889106,,,
216129,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,18-666,2.487,4,0,84.76,53.290000000000006,62.871637564889106,,,
216131,,36360852,Adelers Alle,199,nan,4532,Gislinge,138.05,2,Vårbyg,1,,396-82,8.361,4,0,84.76,53.290000000000006,62.871637564889106,,,
7090,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,48-43,67.85,4,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7091,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,632-6,21.85,4,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7093,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,18-442,11.2882,2,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7100,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,347-46,153.765,4,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7116,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,1-224,5.576,2,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7123,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,11-72,0.3137,2,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
7129,,10844789,Hedegårdsvej,8,nan,6760,Ribe,211.82,2,Silomajs,216,,64-82,12.8003,4,0,158.70000000000002,53.119999999999976,33.471959672337725,,,
200858,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,64-69,12.241,2,0,46.51,51.690000000000005,111.13738980864332,,,
200859,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,19-240,58.92,4,0,46.51,51.690000000000005,111.13738980864332,,,
200861,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,18-631,31.783,4,0,46.51,51.690000000000005,111.13738980864332,,,
200865,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,18-564,21.609,4,0,46.51,51.690000000000005,111.13738980864332,,,
200868,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,19-184,14.73,4,0,46.51,51.690000000000005,111.13738980864332,,,
200870,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,756-7,147.3,4,0,46.51,51.690000000000005,111.13738980864332,,,
200884,,34123446,Gammel Højmevej,232,nan,5250,Odense SV,98.2,2,Vinterhvede,11,,1-211,54.222,4,0,46.51,51.690000000000005,111.13738980864332,,,
76491,,17636502,Herschendsgavevej,28,nan,8660,Skanderborg,59.89,2,Vinterraps,22,,48-47,12.41,2,0,8.27,51.620000000000005,624.1837968561065,,,
59885,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,19-184,21.9325,4,0,37.14,50.59,136.214324178783,,,
59887,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,1-211,157.914,4,0,37.14,50.59,136.214324178783,,,
59890,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,64-88,43.865,4,0,37.14,50.59,136.214324178783,,,
59894,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,1-223,13.1595,4,0,37.14,50.59,136.214324178783,,,
59912,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,396-82,4.3865,4,0,37.14,50.59,136.214324178783,,,
59913,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,18-414,13.1595,4,0,37.14,50.59,136.214324178783,,,
59918,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,18-666,26.319,4,0,37.14,50.59,136.214324178783,,,
59920,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,18-416,4.3865,4,0,37.14,50.59,136.214324178783,,,
59921,,15804106,Lysegårdsvej,7,nan,7140,Stouby,87.73,2,Vinterbyg,10,,18-597,35.092,4,0,37.14,50.59,136.214324178783,,,
133161,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,11-72,0.892,2,0,159.63,49.920000000000016,31.272317233602713,,,
133168,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,18-442,6.57,2,0,159.63,49.920000000000016,31.272317233602713,,,
133169,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,396-26,4.454,4,0,159.63,49.920000000000016,31.272317233602713,,,
133177,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,64-82,13.274,4,0,159.63,49.920000000000016,31.272317233602713,,,
133179,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,19-179,11.545,4,0,159.63,49.920000000000016,31.272317233602713,,,
133180,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,48-47,193.569,2,0,159.63,49.920000000000016,31.272317233602713,,,
133185,,25889649,Bredmosevej,29,nan,8840,Rødkærsbro,209.55,2,Silomajs med græsudlæg,218,,1-224,27.691,2,0,159.63,49.920000000000016,31.272317233602713,,,
149148,,27096735,Benslehøjvej,1,nan,7470,Karup J,262.94,2,Silomajs med græsudlæg,218,,1-224,50.83,2,0,213.01999999999998,49.920000000000016,23.43441930335181,,,
149149,,27096735,Benslehøjvej,1,nan,7470,Karup J,262.94,2,Silomajs med græsudlæg,218,,18-442,21.822,2,0,213.01999999999998,49.920000000000016,23.43441930335181,,,
149152,,27096735,Benslehøjvej,1,nan,7470,Karup J,262.94,2,Silomajs med græsudlæg,218,,11-72,1.374,2,0,213.01999999999998,49.920000000000016,23.43441930335181,,,
149156,,27096735,Benslehøjvej,1,nan,7470,Karup J,262.94,2,Silomajs med græsudlæg,218,,48-43,150.0,4,0,213.01999999999998,49.920000000000016,23.43441930335181,,,
149159,,27096735,Benslehøjvej,1,nan,7470,Karup J,262.94,2,Silomajs med græsudlæg,218,,64-82,24.536,4,0,213.01999999999998,49.920000000000016,23.43441930335181,,,
266097,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,396-82,12.4815,4,0,275.67,47.10999999999996,17.089273406609333,,,
266102,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,1-154,46.3515,4,0,275.67,47.10999999999996,17.089273406609333,,,
266107,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,49-8,208.2525,4,0,275.67,47.10999999999996,17.089273406609333,,,
266117,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,18-667,30.6255,4,0,275.67,47.10999999999996,17.089273406609333,,,
266122,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,396-77,30.6255,2,0,275.67,47.10999999999996,17.089273406609333,,,
266132,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,347-57,117.46,4,0,275.67,47.10999999999996,17.089273406609333,,,
266142,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,19-240,81.668,4,0,275.67,47.10999999999996,17.089273406609333,,,
266144,,43722182,Ågerupvej,88,nan,4140,Borup,322.78,2,Vinterhvede,11,,64-69,30.2408,2,0,275.67,47.10999999999996,17.089273406609333,,,
158315,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,396-77,53.233,2,0,110.75,46.66999999999999,42.139954853273125,,,
158321,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,19-93,107.568,4,0,110.75,46.66999999999999,42.139954853273125,,,
158326,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,18-597,38.126,4,0,110.75,46.66999999999999,42.139954853273125,,,
158339,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,64-72,128.66,4,0,110.75,46.66999999999999,42.139954853273125,,,
158341,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,347-57,5.919,4,0,110.75,46.66999999999999,42.139954853273125,,,
158342,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,1-172,4.932,4,0,110.75,46.66999999999999,42.139954853273125,,,
158347,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,396-12,20.608,4,0,110.75,46.66999999999999,42.139954853273125,,,
158349,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,19-228,32.404,4,0,110.75,46.66999999999999,42.139954853273125,,,
158350,,28038127,Knarregårdsvej,15,nan,3790,Hasle,157.42,2,Vinterraps,22,,64-91,48.505,4,0,110.75,46.66999999999999,42.139954853273125,,,
275988,,59108115,Gavnø,2,nan,4700,Næstved,76.26,2,Rødsvingelfrø,108,,501-21,4.5,4,0,30.12,46.14,153.18725099601593,,,
276014,,59108115,Gavnø,2,nan,4700,Næstved,76.26,2,Rødsvingelfrø,108,,18-416,4.61,4,0,30.12,46.14,153.18725099601593,,,
276021,,59108115,Gavnø,2,nan,4700,Næstved,76.26,2,Rødsvingelfrø,108,,347-36,0.0323,2,0,30.12,46.14,153.18725099601593,,,
276029,,59108115,Gavnø,2,nan,4700,Næstved,76.26,2,Rødsvingelfrø,108,,19-93,52.71,4,0,30.12,46.14,153.18725099601593,,,
276035,,59108115,Gavnø,2,nan,4700,Næstved,76.26,2,Rødsvingelfrø,108,,11-59,30.542,4,0,30.12,46.14,153.18725099601593,,,
168016,,29259879,Ellemosevej,1,nan,5620,Glamsbjerg,81.4,2,Silomajs med græsudlæg,218,,1-224,10.582,2,0,35.28,46.120000000000005,130.72562358276645,,,
168023,,29259879,Ellemosevej,1,nan,5620,Glamsbjerg,81.4,2,Silomajs med græsudlæg,218,,18-442,8.14,2,0,35.28,46.120000000000005,130.72562358276645,,,
168025,,29259879,Ellemosevej,1,nan,5620,Glamsbjerg,81.4,2,Silomajs med græsudlæg,218,,756-2,164.575,4,0,35.28,46.120000000000005,130.72562358276645,,,
168028,,29259879,Ellemosevej,1,nan,5620,Glamsbjerg,81.4,2,Silomajs med græsudlæg,218,,11-72,0.456,2,0,35.28,46.120000000000005,130.72562358276645,,,
168034,,29259879,Ellemosevej,1,nan,5620,Glamsbjerg,81.4,2,Silomajs med græsudlæg,218,,64-82,12.21,4,0,35.28,46.120000000000005,130.72562358276645,,,
221009,,37438685,Middelfartvej,105,nan,5610,Assens,70.99,2,Savoykål,421,,526-13,8.985,2,0,26.52,44.47,167.68476621417798,,,
221010,,37438685,Middelfartvej,105,nan,5610,Assens,70.99,2,Savoykål,421,,364-67,54.84,4,0,26.52,44.47,167.68476621417798,,,
289208,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,347-12,98.1,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289230,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,756-2,357.341,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289236,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,1-251,25.0,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289237,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,396-78,35.419,2,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289238,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,64-88,75.192,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289241,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,396-77,35.419,2,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289245,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,19-184,20.0,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289246,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,18-665,126.257,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289254,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,347-7,50.05,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289258,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,18-416,20.144,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289260,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,18-569,14.622,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
289264,,73959713,Linen,62,nan,8450,Hammel,354.21,2,Vårbyg,1,,11-31,97.12,4,0,309.79999999999995,44.410000000000025,14.335054874112341,,,
138970,,26354978,Pittevej,18,nan,8881,Thorsø,64.88,2,Silomajs,216,,11-72,0.364,2,0,21.54,43.339999999999996,201.2070566388115,,,
138971,,26354978,Pittevej,18,nan,8881,Thorsø,64.88,2,Silomajs,216,,64-82,18.1815,4,0,21.54,43.339999999999996,201.2070566388115,,,
138974,,26354978,Pittevej,18,nan,8881,Thorsø,64.88,2,Silomajs,216,,18-442,4.233,2,0,21.54,43.339999999999996,201.2070566388115,,,
138977,,26354978,Pittevej,18,nan,8881,Thorsø,64.88,2,Silomajs,216,,1-224,12.121,2,0,21.54,43.339999999999996,201.2070566388115,,,
215908,,36346515,Kollevej,41,nan,6830,Nørre Nebel,60.85,2,Silomajs,216,,18-442,3.631,2,0,17.549999999999997,43.300000000000004,246.7236467236468,,,
215911,,36346515,Kollevej,41,nan,6830,Nørre Nebel,60.85,2,Silomajs,216,,11-72,0.341,2,0,17.549999999999997,43.300000000000004,246.7236467236468,,,
215915,,36346515,Kollevej,41,nan,6830,Nørre Nebel,60.85,2,Silomajs,216,,1-224,7.943,2,0,17.549999999999997,43.300000000000004,246.7236467236468,,,
130233,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,18-597,106.116,4,0,134.64,42.51000000000002,31.57308377896615,,,
130237,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,11-72,0.99,2,0,134.64,42.51000000000002,31.57308377896615,,,
130254,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,1-224,8.843,2,0,134.64,42.51000000000002,31.57308377896615,,,
130259,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,756-2,132.645,4,0,134.64,42.51000000000002,31.57308377896615,,,
130267,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,64-82,26.529,4,0,134.64,42.51000000000002,31.57308377896615,,,
130268,,25608747,Augustenhofvej,26,nan,6430,Nordborg,177.15,2,Silomajs,216,,18-442,17.686,2,0,134.64,42.51000000000002,31.57308377896615,,,
246104,,40841237,Kærmarksvej,7,nan,6780,Skærbæk,124.17,2,Silomajs,216,,64-82,18.6255,4,0,81.88,42.290000000000006,51.648754274548125,,,
246105,,40841237,Kærmarksvej,7,nan,6780,Skærbæk,124.17,2,Silomajs,216,,18-442,11.1753,2,0,81.88,42.290000000000006,51.648754274548125,,,
246107,,40841237,Kærmarksvej,7,nan,6780,Skærbæk,124.17,2,Silomajs,216,,19-179,10.24,4,0,81.88,42.290000000000006,51.648754274548125,,,
246108,,40841237,Kærmarksvej,7,nan,6780,Skærbæk,124.17,2,Silomajs,216,,48-16,124.17,4,0,81.88,42.290000000000006,51.648754274548125,,,
246110,,40841237,Kærmarksvej,7,nan,6780,Skærbæk,124.17,2,Silomajs,216,,347-46,124.17,4,0,81.88,42.290000000000006,51.648754274548125,,,
145706,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,396-77,15.626,2,0,37.65,41.800000000000004,111.0225763612218,,,
145715,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,3-201,7.812,4,0,37.65,41.800000000000004,111.0225763612218,,,
145720,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,18-631,13.482,4,0,37.65,41.800000000000004,111.0225763612218,,,
145721,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,18-597,46.911,4,0,37.65,41.800000000000004,111.0225763612218,,,
145724,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,756-9,80.0989,4,0,37.65,41.800000000000004,111.0225763612218,,,
145727,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,1-211,154.2809,4,0,37.65,41.800000000000004,111.0225763612218,,,
145729,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,756-2,54.59,4,0,37.65,41.800000000000004,111.0225763612218,,,
145738,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,18-414,15.624,4,0,37.65,41.800000000000004,111.0225763612218,,,
145740,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,18-416,3.962,4,0,37.65,41.800000000000004,111.0225763612218,,,
145741,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,19-240,27.3875,4,0,37.65,41.800000000000004,111.0225763612218,,,
145746,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,396-82,3.852,4,0,37.65,41.800000000000004,111.0225763612218,,,
145747,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,19-228,23.806,4,0,37.65,41.800000000000004,111.0225763612218,,,
145749,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,1-154,19.53,4,0,37.65,41.800000000000004,111.0225763612218,,,
145754,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,64-88,39.06,4,0,37.65,41.800000000000004,111.0225763612218,,,
145755,,26788870,Ringstedvej,260,nan,4350,Ugerløse,79.45,2,Vinterbyg,10,,19-184,15.254,4,0,37.65,41.800000000000004,111.0225763612218,,,
24417,,12655304,Odensevej,92,nan,5492,Vissenbjerg,42.0,2,Æbler,528,,756-7,1.76,4,0,0.42,41.58,9900.0,,,
24418,,12655304,Odensevej,92,nan,5492,Vissenbjerg,42.0,2,Æbler,528,,561-3,0.22,4,0,0.42,41.58,9900.0,,,
24420,,12655304,Odensevej,92,nan,5492,Vissenbjerg,42.0,2,Æbler,528,,18-549,0.22,4,0,0.42,41.58,9900.0,,,
24421,,12655304,Odensevej,92,nan,5492,Vissenbjerg,42.0,2,Æbler,528,,318-187,0.616,2,0,0.42,41.58,9900.0,,,
24422,,12655304,Odensevej,92,nan,5492,Vissenbjerg,42.0,2,Æbler,528,,347-7,0.44,4,0,0.42,41.58,9900.0,,,
125024,,25176642,Skyttehusvej,5,nan,6330,Padborg,43.14,2,Majs til modenhed med græsudlæg,19,,18-442,4.314,2,0,1.63,41.51,2546.6257668711655,,,
125032,,25176642,Skyttehusvej,5,nan,6330,Padborg,43.14,2,Majs til modenhed med græsudlæg,19,,632-6,21.57,4,0,1.63,41.51,2546.6257668711655,,,
125052,,25176642,Skyttehusvej,5,nan,6330,Padborg,43.14,2,Majs til modenhed med græsudlæg,19,,48-47,41.51,2,0,1.63,41.51,2546.6257668711655,,,
